Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
4/30/2019,59067,3241,NH,Claremont-Lebanon,Grafton County,Hebron,15382,267200,-0.01402214,-0.015112422,0.041309431,0.032420327,0.009955198,2019-02,2019-Q1,272500,-0.019449541,2018-11
4/30/2019,74197,37141,TN,Nashville-Davidson--Murfreesboro--Franklin,Robertson County,Orlinda,15383,200900,0.00249501,0.003496503,0.128651685,0.10167085,,2019-04,2019-Q2,200900,0,2019-04
4/30/2019,67495,23039,VA,Richmond,Goochland County,Crozier,15384,295900,-0.010698763,-0.007712944,0.05227596,0.02416528,0.01482792,2017-11,2017-Q4,304200,-0.027284681,2017-06
4/30/2019,84776,61038,IL,Rockford,Boone County,Garden Prairie,15385,179400,0.001116071,0,0.020477816,0.036306803,0.003871592,2006-08,2006-Q3,222500,-0.193707865,2004-06
4/30/2019,87449,67070,KS,,Barber County,Kiowa,15386,47100,0.00212766,0.004264392,0,0.001707223,,2011-08,2011-Q3,60100,-0.216306156,
4/30/2019,85326,62094,IL,,Montgomery County,Witt,15387,27600,0.003636364,-0.003610108,0.049429658,0.01998507,-0.002501469,2008-04,2008-Q2,29000,-0.048275862,2006-09
4/30/2019,58212,1026,MA,Springfield,Hampshire County,Cummington,15388,219500,-0.017457475,-0.007236545,-0.007685353,0.053806747,0.007251398,2019-02,2019-Q1,224100,-0.020526551,2018-04
4/30/2019,79368,48761,MI,,Iosco County,South Branch,15389,56900,-0.006980803,-0.067213115,-0.006980803,0.066701756,0.015267165,2018-11,2018-Q4,63900,-0.109546166,2018-04
4/30/2019,67347,22650,VA,,Page County,Rileyville,15390,182500,-0.008152174,0.000548246,0.100723764,0.046357219,0.017521866,2019-02,2019-Q1,184200,-0.009229099,2019-02
4/30/2019,98324,95629,CA,,Amador County,Volcano,15391,373300,0,-0.021750524,0.006199461,0.080563456,0.037753859,2006-01,2006-Q1,420100,-0.111402047,2005-04
4/30/2019,74405,37657,TN,Johnson City,Unicoi County,Flag Pond,15392,93500,0.003218884,-0.006376196,0.002143623,-0.000213767,0.013955092,2017-12,2017-Q4,98200,-0.047861507,2017-07
4/30/2019,94310,83803,ID,Coeur d'Alene,Kootenai County,Bayview,15393,294500,0.008216364,0.044696701,0.198616199,0.111238054,0.024627804,2019-04,2019-Q2,294500,0,2019-04
4/30/2019,85191,61847,IL,Champaign-Urbana,Champaign County,Gifford,15394,123100,0.012335526,0.032718121,0.005718954,0.025381896,0.01858156,2018-01,2018-Q1,124300,-0.009654063,2017-12
4/30/2019,98613,96091,CA,,Trinity County,Trinity Center,15395,190300,-0.00052521,-0.018566271,0.005813953,0.033491839,0.003426822,2017-04,2017-Q2,239800,-0.206422018,2015-07
4/30/2019,76693,43456,OH,Port Clinton,Ottawa County,Put in Bay,15396,314600,0.002549395,-0.003799873,0.119174671,0.055800608,0.032357863,2019-01,2019-Q1,315800,-0.003799873,2019-01
4/30/2019,61023,8241,NJ,Atlantic City-Hammonton,Atlantic County,Port Republic,15397,214300,-0.001863065,0.006575857,0.152770307,0.015128821,-0.013056941,2006-06,2006-Q2,303800,-0.294601712,2004-02
4/30/2019,74788,38361,TN,,Hardin County,Morris Chapel,15398,78200,0.003851091,0.002564103,0.03030303,0.04956098,0.035820272,2019-04,2019-Q2,78200,0,2019-04
4/30/2019,92929,79366,TX,Lubbock,Lubbock County,Ransom Canyon,15399,264600,-0.008245877,-0.025773196,0.024786987,0.067137522,0.040206346,2018-10,2018-Q4,277100,-0.045110069,2018-07
4/30/2019,80406,50530,IA,Fort Dodge,Webster County,Dayton,15400,75900,-0.015564202,-0.023166023,0.046896552,0.049188421,0.015156172,2019-02,2019-Q1,78000,-0.026923077,2018-12
4/30/2019,66501,20609,MD,California-Lexington Park,Saint Marys County,Avenue,15401,272200,0.002947679,0.00147167,0.098466505,0.010616481,0.004905706,2007-04,2007-Q2,322800,-0.156753408,2005-07
4/30/2019,74218,37175,TN,,Houston County,Stewart,15402,71200,0.004231312,0.002816901,0.077155825,0.078479848,0.057001658,2019-04,2019-Q2,71200,0,2019-04
4/30/2019,82684,56181,MN,Fairmont,Martin County,Welcome,15403,92700,-0.013829787,-0.033368092,0.053409091,0.044123394,0.028632533,2019-01,2019-Q1,95900,-0.033368092,2018-10
4/30/2019,79587,49102,MI,Niles-Benton Harbor,Berrien County,Berrien Center,15404,142700,-0.009715475,-0.020590254,0.083523159,0.049829512,0.012846038,2018-12,2018-Q4,146200,-0.023939808,2018-10
4/30/2019,74339,37369,TN,Cleveland,Polk County,Reliance,15405,84700,0.007134364,0.037990196,0.087291399,0.054697078,0.03949297,2019-04,2019-Q2,84700,0,2019-04
4/30/2019,85203,61859,IL,Champaign-Urbana,Champaign County,Ogden,15406,130300,0.010861133,0.036595068,0.043234588,0.026548888,0.012745338,2015-08,2015-Q3,131300,-0.007616146,2015-07
4/30/2019,67952,24059,VA,Roanoke,Roanoke County,Bent Mountain,15407,180500,0.000554324,0.00613155,0.014044944,0.026465615,0.006843484,2019-04,2019-Q2,180500,0,2019-04
4/30/2019,99738,98351,WA,Seattle-Tacoma-Bellevue,Pierce County,Longbranch,15408,376600,-0.013361278,-0.026118438,0.065045249,0.104899635,0.035536055,2019-01,2019-Q1,386700,-0.026118438,2018-11
4/30/2019,96814,92333,CA,Riverside-San Bernardino-Ontario,San Bernardino County,Fawnskin,15409,305100,-0.001636126,-0.005865103,0.090032154,0.051458893,0.019954476,2006-06,2006-Q2,363400,-0.160429279,2005-07
4/30/2019,59159,3590,NH,Berlin,Coos County,Stratford,15410,76000,0.005291005,0.010638298,0.034013605,0.043248323,0.001592813,2006-05,2006-Q2,98400,-0.227642276,2004-06
4/30/2019,74749,38311,TN,,Decatur County,Bath Springs,15411,107600,-0.001855288,-0.000928505,0.150802139,0.083366498,0.044228843,2018-12,2018-Q4,108000,-0.003703704,2018-10
4/30/2019,95417,87540,NM,Santa Fe,Santa Fe County,Lamy,15412,531800,-0.00505145,-0.008945211,0.056206554,0.052221084,0.007196745,2019-01,2019-Q1,536600,-0.008945211,2018-12
4/30/2019,79894,49724,MI,Sault Ste. Marie,Chippewa County,Dafter,15413,103100,-0.002901354,-0.041821561,0.019782394,0.04943303,0.023537269,2018-12,2018-Q4,108700,-0.051517939,2018-08
4/30/2019,58351,1368,MA,Worcester,Worcester County,Royalston,15414,207200,-0.029508197,-0.042071197,-0.002407318,0.046094332,0.020105776,2019-02,2019-Q1,217200,-0.046040516,2018-04
4/30/2019,80192,50162,IA,Marshalltown,Marshall County,Melbourne,15415,103000,0.000971817,-0.000969932,0.013779528,0.024633326,0.007588925,2017-06,2017-Q2,115500,-0.108225108,2016-08
4/30/2019,79690,49322,MI,Grand Rapids-Wyoming,Montcalm County,Coral,15416,95900,-0.003118503,-0.020429009,0.229487179,0.098698058,0.039658061,2019-01,2019-Q1,97900,-0.020429009,2018-11
4/30/2019,76460,43013,OH,Columbus,Licking County,Hartford,15417,206800,-0.00289296,-0.012416428,0.004371054,-0.029419247,,2014-08,2014-Q3,261100,-0.207966296,
4/30/2019,85016,61488,IL,Galesburg,Knox County,Wataga,15418,71200,0,0.00140647,-0.016574586,0.000281136,0.000281334,2007-07,2007-Q3,73900,-0.036535859,2006-09
4/30/2019,85235,61931,IL,Charleston-Mattoon,Coles County,Humboldt,15419,81700,-0.001222494,-0.008495146,0.069371728,0.055376679,0.024397955,2019-01,2019-Q1,82400,-0.008495146,2018-12
4/30/2019,64760,16836,PA,DuBois,Clearfield County,Girard,15420,67400,-0.001481481,0.005970149,0.162068966,0.068913478,0.036707413,2019-03,2019-Q1,67500,-0.001481481,2019-02
4/30/2019,98331,95636,CA,Sacramento--Roseville--Arden-Arcade,El Dorado County,Somerset,15421,240300,0.005860193,0.016067653,0.00125,0.106463462,0.024957407,2006-08,2006-Q3,272500,-0.118165138,2005-01
4/30/2019,84546,60512,IL,Chicago-Naperville-Elgin,Kendall County,Yorkville,15422,234100,0.00042735,-0.009729272,0.075827206,0.050830267,0.013957433,2007-07,2007-Q3,251200,-0.068073248,2005-07
4/30/2019,95098,85920,AZ,,Apache County,Alpine,15423,226300,0.004884547,0.012075134,0.076081788,0.026147885,0.005416428,2007-01,2007-Q1,244900,-0.075949367,2006-08
4/30/2019,61817,10501,NY,New York-Newark-Jersey City,Westchester County,Somers,15424,578800,0.003467406,0.007660167,-0.027390355,0.008070129,-0.009954356,2006-06,2006-Q2,728700,-0.205708796,2003-11
4/30/2019,81375,53550,WI,Madison,Green County,Juda,15425,156300,0.001923077,0,0.03992016,0.056578215,0.028073259,2018-07,2018-Q3,158300,-0.012634239,2018-06
4/30/2019,59169,3605,NH,Claremont-Lebanon,Sullivan County,Lempster,15426,166200,-0.001201923,-0.005385996,0.060625399,0.046522589,0.008772215,2008-01,2008-Q1,169800,-0.021201413,2006-03
4/30/2019,82427,55753,MN,Grand Rapids,Itasca County,Keewatin,15427,58200,-0.001715266,-0.005128205,0.20746888,0.070494718,0.029068192,2019-02,2019-Q1,58700,-0.008517888,2019-01
4/30/2019,83093,57035,SD,Sioux Falls,Minnehaha County,Humboldt,15428,210900,-0.002365184,-0.002365184,0.050822123,0.068538417,0.041750804,2018-10,2018-Q4,217100,-0.028558268,2018-08
4/30/2019,66960,21662,MD,Easton,Talbot County,Royal Oak,15429,716600,0.000418819,-0.000139528,0.010576787,0.006516785,-0.004172778,2005-11,2005-Q4,954000,-0.24884696,2004-10
4/30/2019,84959,61420,IL,Macomb,McDonough County,Blandinsville,15430,52200,0.007722008,0.041916168,0.137254902,0.018621199,0.003117943,2019-04,2019-Q2,52200,0,2019-04
4/30/2019,66559,20693,MD,Washington-Arlington-Alexandria,Charles County,Welcome,15431,337300,-0.002366164,-0.003250591,0.052418097,0.029052436,0.006194664,2006-08,2006-Q3,428400,-0.212651727,2004-09
4/30/2019,74805,38380,TN,,Decatur County,Sugar Tree,15432,79300,0.001262626,-0.041112455,-0.006265664,0.037399061,0.023602539,2018-12,2018-Q4,83200,-0.046875,2017-10
4/30/2019,81403,53582,WI,Madison,Iowa County,Ridgeway,15433,157400,0.003826531,0,0.011568123,0.027252623,0.010634565,2017-11,2017-Q4,164400,-0.042579075,2016-12
4/30/2019,82774,56314,MN,,Morrison County,Bowlus,15434,222100,-0.003589053,-0.022877255,0.053605313,0.068726447,0.046114476,2019-01,2019-Q1,227300,-0.022877255,2018-11
4/30/2019,63262,13739,NY,,Delaware County,Kortright,15435,145200,-0.004797807,-0.018918919,-0.020903574,0.037824363,0.010113532,2018-03,2018-Q1,149000,-0.025503356,2017-11
4/30/2019,68778,25843,WV,Beckley,Raleigh County,Ghent,15436,206300,-0.004343629,-0.017151024,0.041919192,0.019403049,0.012555713,2019-01,2019-Q1,209900,-0.017151024,2018-11
4/30/2019,85572,62567,IL,Taylorville,Christian County,Stonington,15437,69200,-0.014245014,-0.037552156,-0.096605744,0.021230106,0.001898282,2017-12,2017-Q4,77900,-0.111681643,2017-05
4/30/2019,76686,43445,OH,Port Clinton,Ottawa County,Martin,15438,123300,-0.007246377,-0.019872814,-0.022979398,0.033640119,0.019646666,2018-05,2018-Q2,126900,-0.028368794,2018-03
4/30/2019,61044,8317,NJ,Atlantic City-Hammonton,Atlantic County,Weymouth,15439,159600,0.005037783,0.037037037,-0.021459227,-0.013472936,-0.027163139,2006-08,2006-Q3,267600,-0.403587444,2003-04
4/30/2019,82680,56176,MN,Fairmont,Martin County,Trimont,15440,80000,-0.019607843,-0.024390244,0.08401084,0.07821043,0.03268103,2019-02,2019-Q1,82600,-0.031476998,2018-11
4/30/2019,81919,54836,WI,Duluth,Douglas County,Foxboro,15441,140300,-0.006373938,-0.011275546,0.070175439,0.075500486,0.006040549,2008-05,2008-Q2,145900,-0.038382454,2007-02
4/30/2019,85119,61733,IL,Peoria,Tazewell County,Deer Creek,15442,125300,-0.014937107,-0.001593625,0.027891715,0.000159693,0.000560383,2008-03,2008-Q1,133400,-0.06071964,2007-08
4/30/2019,66955,21657,MD,Baltimore-Columbia-Towson,Queen Annes County,Queen Anne,15443,261500,-0.00418888,-0.013951735,-0.002289203,0.005441441,-0.002675315,2007-03,2007-Q1,324000,-0.192901235,2004-10
4/30/2019,62449,12175,NY,Albany-Schenectady-Troy,Schoharie County,Summit,15444,139400,-0.002147459,0.002156722,0.072307692,0.029910366,0.01309025,2019-03,2019-Q1,139700,-0.002147459,2019-03
4/30/2019,82950,56578,MN,,Becker County,Rochert,15445,244400,-0.00851927,-0.026294821,0.027754415,0.069575367,0.042171322,2018-12,2018-Q4,251100,-0.026682597,2018-11
4/30/2019,99017,97011,OR,Portland-Vancouver-Hillsboro,Clackamas County,Brightwood,15446,298700,-0.000334672,0.013573125,0.04917457,0.119196084,0.04197429,2019-03,2019-Q1,298800,-0.000334672,2019-03
4/30/2019,59173,3740,NH,Claremont-Lebanon,Grafton County,Bath,15447,176100,-0.007887324,-0.02057842,0.087708462,0.058064775,0.019974116,2019-01,2019-Q1,179800,-0.02057842,2018-11
4/30/2019,80140,50106,IA,Marshalltown,Marshall County,Gilman,15448,89200,-0.005574136,-0.047008547,-0.032537961,0.006632184,0.000562273,2005-06,2005-Q2,103300,-0.136495644,2005-02
4/30/2019,79976,49835,MI,Escanaba,Delta County,Garden,15449,122000,-0.008935825,-0.011345219,0.187925998,,,2019-01,2019-Q1,123400,-0.011345219,2019-01
4/30/2019,71578,31561,GA,Brunswick,Glynn County,Sea Island,15450,2231600,-0.013046747,-0.079258984,-0.023027756,0.037815294,-0.008031118,2007-11,2007-Q4,2674600,-0.165632244,2005-08
4/30/2019,82553,56010,MN,Mankato-North Mankato,Blue Earth County,Amboy,15451,119700,-0.004987531,-0.02919708,0.0084246,0.029113034,0.01251605,2005-10,2005-Q4,130900,-0.085561497,
4/30/2019,90184,73832,OK,,Ellis County,Arnett,15452,104400,0.03264095,0.067484663,0.138495093,0.091460744,,2019-04,2019-Q2,104400,0,2019-04
4/30/2019,59267,3875,NH,,Carroll County,Madison,15453,256700,-0.00696325,0,0.084953508,0.048887581,0.01816956,2019-02,2019-Q1,258800,-0.008114374,2019-01
4/30/2019,97403,93664,CA,Fresno,Fresno County,Shaver Lake,15454,399800,0.000250188,0.003766006,-0.09032992,0.015119549,-0.00840266,2006-05,2006-Q2,620000,-0.35516129,2004-07
4/30/2019,66969,21671,MD,Easton,Talbot County,Tilghman,15455,257500,-0.006175222,-0.013787821,-0.036302395,-0.003001901,-0.009573123,2006-05,2006-Q2,337200,-0.236358244,2005-03
4/30/2019,80849,52147,IA,,Fayette County,Hawkeye,15456,115800,0.001730104,-0.029337804,0.064338235,0.069388833,0.035877537,2018-12,2018-Q4,120800,-0.041390728,2018-08
4/30/2019,62430,12153,NY,Albany-Schenectady-Troy,Rensselaer County,Sand Lake,15457,209600,-0.012252592,-0.010387158,0.005275779,0.027402426,0.009706725,2018-10,2018-Q4,214200,-0.021475257,2018-05
4/30/2019,81083,52728,IA,Davenport-Moline-Rock Island,Scott County,Buffalo,15458,110000,-0.007220217,-0.007220217,-0.044309296,0.024208966,0.028069946,2017-05,2017-Q2,127900,-0.139953088,2016-02
4/30/2019,99685,98279,WA,,San Juan County,Olga,15459,606900,-0.006547716,-0.01397238,0.089587074,0.059678204,0.016812221,2018-10,2018-Q4,618000,-0.017961165,2018-09
4/30/2019,85067,61572,IL,Galesburg,Knox County,Yates City,15460,79000,0.005089059,-0.001264223,0.014120668,0.004360258,0.001660637,2007-10,2007-Q4,82100,-0.037758831,2006-08
4/30/2019,67090,21869,MD,Cambridge,Dorchester County,Vienna,15461,113400,0.000882613,-0.001760563,-0.030769231,0.004106548,-0.008012688,2006-06,2006-Q2,152100,-0.25443787,2004-11
4/30/2019,64839,17006,PA,Harrisburg-Carlisle,Perry County,Toboyne,15462,68000,-0.008746356,-0.029957204,-0.089692102,-0.016503328,-0.014256492,2004-11,2004-Q4,95100,-0.284963197,2000-12
4/30/2019,82077,55065,MN,Minneapolis-St. Paul-Bloomington,Dakota County,Randolph,15463,299900,-0.000666445,0.004017409,0.084629295,0.085160141,0.026624717,2019-02,2019-Q1,300500,-0.001996672,2019-02
4/30/2019,66544,20674,MD,California-Lexington Park,Saint Marys County,Piney Point,15464,311400,-0.007015306,-0.010171647,0.009400324,0.004887818,-0.015513437,2007-03,2007-Q1,433600,-0.281826568,2004-08
4/30/2019,60146,6090,CT,Hartford-West Hartford-East Hartford,Hartford County,Granby,15465,344100,0.001163806,0.005258545,-0.012625538,0.011238102,-0.000145191,2006-07,2006-Q3,394000,-0.126649746,2005-03
4/30/2019,94662,84726,UT,,Garfield County,Escalante,15466,178700,-0.001117943,-0.001675978,0.001681614,0.033575923,,2017-10,2017-Q4,181800,-0.017051705,2017-06
4/30/2019,100036,98940,WA,Ellensburg,Kittitas County,Ronald,15467,359400,0.005595971,0.014680971,0.092401216,0.070206591,0.025278863,2019-04,2019-Q2,359400,0,2019-04
4/30/2019,77588,45326,OH,Dayton,Miami County,Fletcher,15468,97500,0.005154639,0.004119464,0.072607261,0.050533555,0.014894414,2018-11,2018-Q4,99400,-0.019114688,2018-08
4/30/2019,79895,49725,MI,Sault Ste. Marie,Chippewa County,De Tour Village,15469,99800,-0.014807502,-0.014807502,0.004024145,0.034824993,0.014405145,2018-10,2018-Q4,103600,-0.036679537,2018-05
4/30/2019,59339,4066,ME,Portland-South Portland,Cumberland County,Harpswell,15470,433400,-0.011405109,-0.015,0.009080326,0.061222885,0.028193924,2017-08,2017-Q3,452000,-0.041150442,2017-03
4/30/2019,63889,15083,PA,Pittsburgh,Westmoreland County,Sutersville,15471,82000,-0.043173862,-0.064994299,-0.037558685,-0.022538483,0.008026147,2018-09,2018-Q3,97400,-0.158110883,2018-03
4/30/2019,399675,91008,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Bradbury,15472,1351600,-0.004492892,-0.006833713,-0.011482484,0.02377188,0.037138517,2018-06,2018-Q2,1436000,-0.058774373,2018-04
4/30/2019,100024,98925,WA,Ellensburg,Kittitas County,Easton,15473,382200,0.002623295,0.015139442,0.076619718,0.069140836,0.026374359,2019-04,2019-Q2,382200,0,2019-04
4/30/2019,80957,52341,IA,Cedar Rapids,Linn County,Toddville,15474,267600,-0.01870187,-0.019061584,0.002247191,0.05067395,0.027761085,2019-02,2019-Q1,274800,-0.026200873,2018-11
4/30/2019,88256,68933,NE,,Clay County,Clay Center,15475,97700,-0.003061224,-0.006103764,0.213664596,,,2018-12,2018-Q4,99800,-0.021042084,2018-11
4/30/2019,79888,49718,MI,,Emmet County,Carp Lake,15476,76200,0.022818792,0.014647137,0.065734266,0.044136602,0.01234725,2007-07,2007-Q3,100900,-0.244796829,
4/30/2019,97313,93529,CA,,Mono County,June Lake,15477,445300,-0.002464158,-0.019378991,0.056465006,0.059652522,0.029270792,2006-06,2006-Q2,518100,-0.140513414,2004-11
4/30/2019,76723,43525,OH,Toledo,Wood County,Haskins,15478,155900,0.006455778,0.019620667,0.020287958,0.024989413,0.024822445,2017-05,2017-Q2,171300,-0.089900759,2016-10
4/30/2019,82557,56016,MN,Albert Lea,Freeborn County,Clarks Grove,15479,119000,0.000841043,0.032090199,0.184079602,0.076015686,,2019-04,2019-Q2,119000,0,2019-04
4/30/2019,62867,12960,NY,,Essex County,Moriah,15480,96200,-0.014344262,-0.019367992,-0.004140787,0.005065688,0.004583304,2018-08,2018-Q3,100500,-0.04278607,2018-01
4/30/2019,93441,80515,CO,Fort Collins,Larimer County,Drake,15481,330200,-0.0078125,0.009477224,0.154545455,0.111088088,0.052049245,2019-03,2019-Q1,332800,-0.0078125,2019-02
4/30/2019,93381,80428,CO,Steamboat Springs,Routt County,Clark,15482,422000,-0.002599858,0.008845326,0.104422926,0.053624396,0.013154958,2008-01,2008-Q1,455600,-0.073748903,2007-10
4/30/2019,59102,3284,NH,Claremont-Lebanon,Sullivan County,Springfield,15483,256300,0.003523884,0.007468553,0.065253533,0.052334654,0.016223856,2019-04,2019-Q2,256300,0,2019-04
4/30/2019,94344,83846,ID,,Shoshone County,Wallace,15484,95500,0.002098636,0.006322445,0.128841608,0.08849057,0.039865298,2019-04,2019-Q2,95500,0,2019-04
4/30/2019,98662,96148,CA,Sacramento--Roseville--Arden-Arcade,Placer County,Tahoe Vista,15485,674200,-0.006922964,0.020587345,0.159016675,0.086298607,0.028083258,2019-03,2019-Q1,678900,-0.006922964,2019-02
4/30/2019,79909,49743,MI,,Presque Isle County,Hawks,15486,90400,0.00780379,0.00780379,0.072360617,0.069515745,0.02231102,2019-04,2019-Q2,90400,0,2019-04
4/30/2019,70066,28611,NC,Hickory-Lenoir-Morganton,Caldwell County,Collettsville,15487,75800,-0.00655308,-0.024453024,0.064606742,0.052820464,0.013940632,2019-01,2019-Q1,77700,-0.024453024,2018-11
4/30/2019,70215,28775,NC,,Macon County,Scaly Mountain,15488,223500,-0.01062417,-0.033304498,0.033765032,0.024939233,0.002817214,2006-07,2006-Q3,250600,-0.108140463,2005-07
4/30/2019,93405,80456,CO,Denver-Aurora-Lakewood,Park County,Jefferson,15489,273200,-0.002555677,-0.002191381,0.086282306,0.096068436,0.047602054,2019-02,2019-Q1,274500,-0.004735883,2019-01
4/30/2019,97304,93517,CA,,Mono County,Bridgeport,15490,277800,-0.006792992,-0.045688767,0.025092251,0.043247102,0.032837546,2018-12,2018-Q4,292100,-0.048955837,2018-06
4/30/2019,99114,97149,OR,,Tillamook County,Neskowin,15491,453000,-0.001102536,0.00443459,0.077545195,0.042437622,0.006140583,2007-03,2007-Q1,483200,-0.0625,2006-04
4/30/2019,59133,3457,NH,Keene,Cheshire County,Nelson,15492,280700,-0.007425743,0.002858164,0.099060298,0.048797052,0.023692179,2019-03,2019-Q1,282800,-0.007425743,2019-02
4/30/2019,94996,85611,AZ,Nogales,Santa Cruz County,Elgin,15493,291600,0.006906077,0.01426087,0.11043412,0.048970143,0.017233289,2006-10,2006-Q4,360600,-0.191347754,
4/30/2019,98404,95728,CA,Truckee-Grass Valley,Nevada County,Truckee,15494,573400,-0.01035554,-0.00744331,0.150250752,0.076734537,0.022213639,2006-11,2006-Q4,628900,-0.088249324,2005-09
4/30/2019,70201,28757,NC,Asheville,Buncombe County,Black Mountain,15495,399200,-0.010166129,-0.021088769,0.012940878,0.053720901,0.016600591,2018-11,2018-Q4,409500,-0.025152625,2018-09
4/30/2019,58316,1255,MA,Pittsfield,Berkshire County,Sandisfield,15496,249600,-0.0016,0.005640612,-0.022709475,0.027160167,0.000200542,2007-01,2007-Q1,287300,-0.131221719,2006-01
